clade_name	clade_taxid	E0000355	E0000361	E0000362	E0000369	E0000376	E0000378	E0000382	E0000393	E0000404	E0000410	E0000416	E0000418	E0000419	E0000420	E0000426	E0000428	E0000432	E0000433	E0000435	E0000442	E0000466	E0000467	E0000471	E0000478	E0000480	E0000482	E0000488	E0000490	E0000495	E0000498	E0000501	E0000502	E0000516	E0000520	E0000521	E0000522	E0000527	E0000531	E0000537	E0000539	E0000540	E0001336	E0001340	E0001346	PV101516	PV101570	PV101581	PV101643	PV101656	PV101894	PV101895	PV101929	PV101945	PV101948	PV101962	PV102349	PV102418	PV102462	PV102474	PV102574	PV102580	PV19497	PV19551	PV19565	PV19588	PV19658	PV19708	PV19755	PV19834	PV19855	PV19856	PV19882	PV19936	PV19942	PV19991	PV20005	PV20541	PV20544	PV20615	PV21638	PV21671	PV21690	PV21772	PV21813	PV21876	PV23791	PV23961	PV24015	PV49580
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	2|1239|526524|526525|128827|1505663	0.00336	0.00353	0.00932	0	0.00174	0	0.01662	0.40836	0.10538	0.00891	0	0.00286	0.0105	0.04047	0.01246	0.00012	0.98194	0	0.00533	0.00441	0.00904	0.18109	0.00385	0.03835	0.01271	0	0.08927	0.81532	0.01085	0	0.33095	0.00389	0.07884	0	0.01493	0.00331	0	0.00047	0	1.1932	0.40205	0.00514	0.03098	0	0.00731	0.00757	0.10537	0.0002	0.0643	0.02074	0.00229	0.69244	0.26244	0.01306	0	0.00058	0.02078	0.00576	0.01891	0	0.30009	0.01042	0	0	0.01291	0.0003	0	0.00096	0	0.05388	0.00933	0.02151	0.00373	0.01972	0.07012	0.01927	0	0.00387	0.02488	0	0	0.00822	0.09957	0.02075	0	0.01145	0.00069	0.16995	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	2|1239|526524|526525|128827|1505663|1522	0.00336	0.00353	0.00752	0	0.00174	0	0	0.09687	0.00681	0.0066	0	0	0	0.04047	0.00034	0	0.4378	0	0.00167	0.00176	0.00715	0.02427	0.00385	0.01711	0.01271	0	0.01467	0.04733	0.00867	0	0.0143	0.00389	0.06068	0	0.01493	0.00151	0	0.00047	0	0.83301	0.26335	0.00514	0	0	0.00731	0.00757	0.00439	0.0002	0.03982	0.00059	0.00229	0.00761	0.00176	0.00753	0	0.00058	0.02025	0.00576	0.01891	0	0.00104	0.00105	0	0	0.01291	0.0003	0	0.00096	0	0.0073	0.00043	0	0.00373	0.01234	0.06218	0.00043	0	0.00387	0.00283	0	0	0.00758	0.0684	0	0	0.01145	0.00069	0.01077	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme	2|1239|526524|526525|128827|1505663|29348	0	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	0	0	0	0	0	0	0.00021	0	0	0.00268	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0.00936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03117	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	2|1239|526524|526525|128827|1505663|1547	0	0	0.00179	0	0	0	0.01662	0.3115	0.09857	0.00141	0	0.00286	0.0105	0	0.01212	0.00012	0.54415	0	0.00365	0.00265	0.00168	0.15683	0	0.01856	0	0	0.0746	0.76799	0.00218	0	0.31665	0	0.01816	0	0	0	0	0	0	0.36019	0.1387	0	0.03098	0	0	0	0.10098	0	0.01512	0.02015	0	0.68483	0.26068	0.00553	0	0	0.00053	0	0	0	0.29905	0.00937	0	0	0	0	0	0	0	0.04659	0.00891	0.02151	0	0.00738	0.00794	0.01884	0	0	0.02205	0	0	0.00064	0	0.02075	0	0	0	0.15918	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	2|1239|526524|526525|128827|1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae	2|1239|526524|526525|128827|1647|1514105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus	2|1239|526524|526525|128827|1573536	0	0	0	0.01851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0	0	0.00148	0	0	0	0	0	0.00401	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0.0068	0	0	0	0	0.02207	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	2|1239|526524|526525|128827|1573536|1323	0	0	0	0.01851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00452	0	0	0	0	0	0.00148	0	0	0	0	0	0.00401	0	0	0	0	0	0	0.00324	0	0	0	0	0	0	0	0	0	0.0068	0	0	0	0	0.02207	0	0	0	0	0	0	0	0	0.00129	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	2|1239|526524|526525|128827|1573534	0	0.00229	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0.04094	0	0	0.07219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0.01661	0	0	0	0.00196	0.10718	0	0	0	0	0.03171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06579	0	0	0.0013	0	0	0	0.00359	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	2|1239|526524|526525|128827|1573534|39483	0	0.00229	0	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0.04094	0	0	0.07219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0.01661	0	0	0	0.00196	0.10718	0	0	0	0	0.03171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06579	0	0	0.0013	0	0	0	0.00359	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	2|1239|526524|526525|128827|1573535	0	0	0	0	0	0.01053	0	0	0	0	0.12485	0	0	0	0	0	0	0	0	0.80058	0.01224	0	0.23395	0	0	0.0037	0	0	0	0.30998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88553	0	0	0	0	0.14085	0	0	1.00846	0	0	0	1.1244	3.20025	0	0	0.75583	0	0	0	0	0.03544	0	0	0	0	0	0	0	0.20121	0	0	0.0565	0.04159	0	0	0	0	0.02128	1.89556	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	2|1239|526524|526525|128827|1573535|1735	0	0	0	0	0	0.01053	0	0	0	0	0.12485	0	0	0	0	0	0	0	0	0.80058	0.01224	0	0.23395	0	0	0.0037	0	0	0	0.30998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88553	0	0	0	0	0.14085	0	0	1.00846	0	0	0	1.1244	3.20025	0	0	0.75583	0	0	0	0	0.03544	0	0	0	0	0	0	0	0.20121	0	0	0.0565	0.04159	0	0	0	0	0.02128	1.89556	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	2|1239|526524|526525|128827|61170	0	0.00835	0.00386	0.02384	0.00992	0.00955	0.01707	0	0.00272	0	0	0.00382	0	0	0.02272	0.00523	0	0.02564	0.0173	0	0.02673	0	0	0.194	0.11154	0.01025	0	0	0.00743	0.00479	0.0264	0.05765	0.08859	0	0.05182	0.01605	0.03245	0	0.00076	0	0	0.03215	0.01907	0.01485	0	0.00423	0	0.01465	0	0	0.00024	0.02071	0	0	0.03225	0.00589	0	0.02726	0	0.0006	0	0	0	0.0072	0.01546	0	0.01277	0.02373	0.01122	0	0.00037	0.021	0	0.02775	0.00482	0.00145	0	0.00445	0	0	0.00094	0	0.01075	0	0.00502	0.01524	0.01542	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	2|1239|526524|526525|128827|61170|61171	0	0.00835	0.00386	0.02384	0.00992	0.00955	0.01707	0	0.00272	0	0	0.00382	0	0	0.02272	0.00523	0	0.02564	0.0173	0	0.02673	0	0	0.194	0.11154	0.01025	0	0	0.00743	0.00479	0.0264	0.05765	0.08859	0	0.05182	0.01605	0.03245	0	0.00076	0	0	0.03215	0.01907	0.01485	0	0.00423	0	0.01465	0	0	0.00024	0.02071	0	0	0.03225	0.00589	0	0.02726	0	0.0006	0	0	0	0.0072	0.01546	0	0.01277	0.02373	0.01122	0	0.00037	0.021	0	0.02775	0.00482	0.00145	0	0.00445	0	0	0.00094	0	0.01075	0	0.00502	0.01524	0.01542	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Ileibacterium	2|1239|526524|526525|128827|1937007	0.00233	0.00136	0	0	0	0	0.0009	0	0	0.00055	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0.00164	0	0.00052	0	0	0	0	0	0	0	0	0	0	0.0003	0.00027	0	0	0	0	0	0	0	0	0	0.00095	0.00085	0	0	0	0.00075	0	0	0.00116	0.00056	0	0	0	0	0.00234	0	0	0	0	0.00069	0	0	0.00062
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Ileibacterium|s__Ileibacterium_valens	2|1239|526524|526525|128827|1937007|1862668	0.00233	0.00136	0	0	0	0	0.0009	0	0	0.00055	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0.00164	0	0.00052	0	0	0	0	0	0	0	0	0	0	0.0003	0.00027	0	0	0	0	0	0	0	0	0	0.00095	0.00085	0	0	0	0.00075	0	0	0.00116	0.00056	0	0	0	0	0.00234	0	0	0	0	0.00069	0	0	0.00062
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	2|1239|526524|526525|128827|123375	0	0	0.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0.00138	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	2|1239|526524|526525|128827|123375|102148	0	0	0.01398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0.00138	0	0	0	0	0	0	0	0.00017	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	0.76315	0	0	0	0.02634	0.0012	0.0039	0	0	0	0.00784	0.00953	0.06997	0	0	0	0	0	0	0.00643	0.00125	0.00449	0.06945	0	0.01219	0.00401	0	0	0	0	0.08844	0.02759	0	0	0	0	0.00035	0.0001	0.00039	0	0.00012	0.00029	0.00039	0	0.2077	0.00271	0.00222	0	0.01029	0	0.02071	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0	0	0	0.05403	0	0	0.00104	0	0	0	0.10039	0.00201	0.00338	0.00307	0	0	0.00114	0	0.01189	0	0	0	0.01966	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	2|1239|526524|526525|128827|191303|154288	0.76315	0	0	0	0.02634	0.0012	0.0039	0	0	0	0.00784	0.00953	0.06997	0	0	0	0	0	0	0.00643	0.00125	0.00449	0.06945	0	0.01219	0.00401	0	0	0	0	0.08844	0.02759	0	0	0	0	0.00035	0.0001	0.00039	0	0.00012	0.00029	0.00039	0	0.2077	0.00271	0.00222	0	0.01029	0	0.02071	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0	0	0	0.05403	0	0	0.00104	0	0	0	0.10039	0.00201	0.00338	0.00307	0	0	0.00114	0	0.01189	0	0	0	0.01966	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.03017	0.61603	0	0.43627	0.89388	0.7492	5.30757	0	0	0.86987	0.93311	0.08603	0	0	0.94897	0.01613	0	0.13425	0.44965	0.52854	0.02491	0.92464	0.00568	1.13521	0.32285	0.09019	0.03059	0	0.18614	0.04188	0.00157	0.12876	0	0.01193	0	0.06576	5.57965	0.21318	0	0	0	0.30093	0.83695	0.27268	0.97949	0.57665	0	0.21739	1.09862	0.03826	0.47016	0.1364	1.34889	0.01474	0.00336	0.13547	0.00313	0.30851	0.03774	0.41803	0	0	0.9706	28.85822	0	0	0.78282	0.04727	1.53647	0	0	3.77112	0	4.82072	4.77333	0.00052	0.00342	0	0	0.0047	0.94198	0.00243	0.1001	0.31392	0.17301	0.20492	0.43765	0	0.09245
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.03017	0.61603	0	0.43627	0.89388	0.7492	5.30757	0	0	0.86987	0.93311	0.08603	0	0	0.94897	0.01613	0	0.13425	0.44965	0.52854	0.02491	0.92464	0.00568	1.13521	0.32285	0.09019	0.03059	0	0.18614	0.04188	0.00157	0.12876	0	0.01193	0	0.06576	5.57965	0.21318	0	0	0	0.30093	0.83695	0.27268	0.97949	0.57665	0	0.21739	1.09862	0.03826	0.47016	0.1364	1.34889	0.01474	0.00336	0.13547	0.00313	0.30851	0.03774	0.41803	0	0	0.9706	28.85822	0	0	0.78282	0.04727	1.53647	0	0	3.77112	0	4.82072	4.77333	0.00052	0.00342	0	0	0.0047	0.94198	0.00243	0.1001	0.31392	0.17301	0.20492	0.43765	0	0.09245
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.03017	0.61603	0	0.43627	0.89388	0.7492	5.30757	0	0	0.86987	0.93311	0.08603	0	0	0.94897	0.01613	0	0.13425	0.44965	0.52854	0.02491	0.92464	0.00568	1.13521	0.32285	0.09019	0.03059	0	0.18614	0.04188	0.00157	0.12876	0	0.01193	0	0.06576	5.57965	0.21318	0	0	0	0.30093	0.83695	0.27268	0.97949	0.57665	0	0.21739	1.09862	0.03826	0.47016	0.1364	1.34889	0.01474	0.00336	0.13547	0.00313	0.30851	0.03774	0.41803	0	0	0.9706	28.85822	0	0	0.78282	0.04727	1.53647	0	0	3.77112	0	4.82072	4.77333	0.00052	0.00342	0	0	0.0047	0.94198	0.00243	0.1001	0.31392	0.17301	0.20492	0.43765	0	0.09245
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	2|1239||||	0.03017	0.61603	0	0.43627	0.89388	0.7492	5.30757	0	0	0.86987	0.93311	0.08603	0	0	0.94897	0.01613	0	0.13425	0.44965	0.52854	0.02491	0.92464	0.00568	1.13521	0.32285	0.09019	0.03059	0	0.18614	0.04188	0.00157	0.12876	0	0.01193	0	0.06576	5.57965	0.21318	0	0	0	0.30093	0.83695	0.27268	0.97949	0.57665	0	0.21739	1.09862	0.03826	0.47016	0.1364	1.34889	0.01474	0.00336	0.13547	0.00313	0.30851	0.03774	0.41803	0	0	0.9706	28.85822	0	0	0.78282	0.04727	1.53647	0	0	3.77112	0	4.82072	4.77333	0.00052	0.00342	0	0	0.0047	0.94198	0.00243	0.1001	0.31392	0.17301	0.20492	0.43765	0	0.09245
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	2|1239|||||1263000	0	0	0	0.21999	0	0	0.15198	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0	0	0.00568	0	0	0	0	0	0.00719	0	0	0	0	0	0	0	2.18762	0	0	0	0	0.01414	0.13679	0	0	0	0	0.07542	0	0	0.22012	0	0	0	0	0	0	0	0	0	0	0	0.00756	0	0	0	0.15005	0	0	0	0	2.07297	0	0	0	0	0	0	0	0	0.80258	0	0	0	0	0	0.00794	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	2|1239|||||1263005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00947	0	0	0	0	0.30618	0	0	0	0	0	0	0	0.01355	0	0	0	0.00123	0	0	0	0	0	0.00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	2|1239|||||1263006	0	0	0	0.01597	0	0	3.5189	0	0	0	0.4932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80743	0	0	0	0	0	0	0	0	0	0	0.0517	0	0	0	0	0	0	0	0.00018	0	0	0	0.25441	0	0	0	0	0	0	0	0.01163	0	0	0	0	0	0	0	0	0	0	0	0	0.00069	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	2|1239|||||1263011	0	0	0	0.00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	0	0.16151	0	0	0	0	0.00135	0	0	0	0	0	0.00292	0	0	0.00296	0	0	0	0	0.01241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	2|1239|||||1263022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
